PlayerID,RegistrationDate,Country,Age,Platform,CampaignID,Acquisition Channel,AcquisitionScenarioID,AcquisitionScenarioName,AcquisitionScenarioType,Player Type
358,2024-01-30,Germany,18,Steam,12,Platform Store Feature,,,,Explorer
359,2024-01-30,United Kingdom,19,PlayStation,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Builder
360,2024-01-30,Germany,31,Xbox,18,Creator/Streamer,,,,Trader
361,2024-01-30,United States,29,Steam,24,Friend Referral,,,,Hardcore
362,2024-01-30,United States,20,Steam,3,Organic Search,,,,Casual
363,2024-01-30,Japan,26,Xbox,1,Organic Search,,,,Hardcore
364,2024-01-30,Germany,30,PlayStation,22,Creator/Streamer,,,,Explorer
365,2024-01-30,United States,22,Steam,19,Creator/Streamer,,,,Trader
366,2024-01-30,United States,32,Steam,2,Organic Search,,,,Explorer
367,2024-01-30,United States,18,Steam,15,Seasonal Sale,,,,Explorer
368,2024-01-30,United States,35,Steam,25,Friend Referral,,,,Hardcore
369,2024-01-30,Germany,28,Steam,8,Steam Wishlist,,,,Builder
370,2024-01-30,Spain,28,PlayStation,4,Organic Search,,,,Casual
371,2024-01-30,United States,29,PlayStation,22,Creator/Streamer,,,,Trader
372,2024-01-30,United Kingdom,30,Steam,24,Friend Referral,,,,Casual
373,2024-01-30,Germany,40,Steam,12,Platform Store Feature,,,,Hardcore
374,2024-01-30,United States,28,Xbox,23,Friend Referral,,,,Builder
375,2024-01-30,Germany,35,Steam,4,Organic Search,,,,Explorer
376,2024-01-30,Canada,32,PlayStation,3,Organic Search,,,,Builder
377,2024-01-30,Germany,27,Steam,25,Friend Referral,,,,Hardcore
378,2024-01-30,United States,32,Xbox,20,Creator/Streamer,,,,Explorer
379,2024-01-31,United Kingdom,30,PlayStation,3,Organic Search,,,,Explorer
380,2024-01-31,Sweden,33,PlayStation,1,Organic Search,,,,Builder
381,2024-01-31,Netherlands,34,Xbox,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Trader
382,2024-01-31,Spain,39,PlayStation,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Hardcore
383,2024-01-31,Canada,26,Steam,1,Organic Search,,,,Hardcore
384,2024-01-31,United States,34,Steam,3,Organic Search,,,,Builder
385,2024-01-31,United Kingdom,23,Steam,19,Creator/Streamer,,,,Hardcore
386,2024-01-31,Japan,22,Steam,13,Platform Store Feature,,,,Hardcore
387,2024-01-31,Japan,25,Steam,2,Organic Search,,,,Trader
388,2024-01-31,France,49,Steam,16,Seasonal Sale,,,,Casual
389,2024-01-31,Brazil,29,Steam,30,Paid User Acquisition,,,,Casual
390,2024-01-31,Netherlands,23,Steam,17,Seasonal Sale,,,,Casual
391,2024-01-31,France,55,PlayStation,16,Seasonal Sale,,,,Explorer
392,2024-01-31,Turkey,33,Steam,4,Organic Search,,,,Trader
393,2024-01-31,United Kingdom,33,Steam,22,Creator/Streamer,,,,Casual
394,2024-01-31,United States,22,PlayStation,30,Paid User Acquisition,,,,Casual
395,2024-01-31,United Kingdom,24,Steam,5,Steam Wishlist,,,,Trader
396,2024-01-31,Germany,38,Steam,1,Organic Search,,,,Explorer
397,2024-01-31,Turkey,33,Steam,17,Seasonal Sale,,,,Builder
398,2024-01-31,Spain,23,Steam,4,Organic Search,,,,Explorer
399,2024-01-31,United States,24,PlayStation,27,Paid User Acquisition,,,,Hardcore
400,2024-01-31,United States,34,PlayStation,21,Creator/Streamer,,,,Explorer
401,2024-01-31,Australia,22,Steam,20,Creator/Streamer,,,,Builder
402,2024-01-31,United States,35,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Builder
403,2024-01-31,United Kingdom,35,Xbox,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Casual
404,2024-01-31,United States,38,PlayStation,18,Creator/Streamer,,,,Explorer
405,2024-01-31,Brazil,38,Steam,12,Platform Store Feature,,,,Trader
406,2024-01-31,United Kingdom,48,Steam,21,Creator/Streamer,,,,Builder
407,2024-01-31,United Kingdom,27,Steam,1,Organic Search,,,,Explorer
408,2024-01-31,France,23,PlayStation,12,Platform Store Feature,,,,Explorer
409,2024-01-31,Germany,26,PlayStation,19,Creator/Streamer,,,,Builder
410,2024-01-31,United Kingdom,20,Steam,12,Platform Store Feature,,,,Hardcore
411,2024-01-31,Poland,34,Steam,8,Steam Wishlist,,,,Trader
412,2024-01-31,United States,20,Steam,3,Organic Search,,,,Hardcore
413,2024-01-31,Sweden,23,Steam,18,Creator/Streamer,,,,Builder
414,2024-02-01,United Kingdom,39,Steam,10,Platform Store Feature,,,,Builder
415,2024-02-01,United States,36,Xbox,14,Seasonal Sale,,,,Explorer
416,2024-02-01,United States,33,Steam,22,Creator/Streamer,,,,Explorer
417,2024-02-01,Brazil,19,Steam,18,Creator/Streamer,,,,Trader
418,2024-02-01,South Korea,38,Xbox,12,Platform Store Feature,,,,Hardcore
419,2024-02-01,Australia,33,Steam,3,Organic Search,,,,Casual
420,2024-02-01,Canada,16,PlayStation,18,Creator/Streamer,,,,Casual
421,2024-02-01,Spain,16,Steam,3,Organic Search,,,,Builder
422,2024-02-01,France,25,Xbox,22,Creator/Streamer,,,,Casual
423,2024-02-01,Spain,23,Steam,9,Steam Wishlist,,,,Explorer
424,2024-02-01,United States,34,Xbox,16,Seasonal Sale,,,,Explorer
425,2024-02-01,Australia,50,Steam,22,Creator/Streamer,,,,Trader
426,2024-02-01,Brazil,39,Xbox,3,Organic Search,,,,Explorer
427,2024-02-01,France,23,Steam,22,Creator/Streamer,,,,Casual
428,2024-02-01,United States,36,Steam,17,Seasonal Sale,,,,Explorer
429,2024-02-01,Brazil,24,Steam,28,Paid User Acquisition,,,,Explorer
430,2024-02-01,Spain,42,Steam,19,Creator/Streamer,,,,Trader
431,2024-02-01,Spain,25,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Builder
432,2024-02-01,United Kingdom,34,Steam,25,Friend Referral,,,,Builder
433,2024-02-01,France,31,PlayStation,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Explorer
434,2024-02-01,Australia,22,Steam,3,Organic Search,,,,Trader
435,2024-02-01,United Kingdom,29,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Builder
436,2024-02-01,Japan,21,PlayStation,21,Creator/Streamer,,,,Builder
437,2024-02-01,Australia,26,PlayStation,27,Paid User Acquisition,,,,Hardcore
438,2024-02-01,Sweden,27,PlayStation,21,Creator/Streamer,,,,Casual
439,2024-02-01,Sweden,26,PlayStation,4,Organic Search,,,,Explorer
440,2024-02-01,Canada,50,Steam,7,Steam Wishlist,,,,Casual
441,2024-02-01,United States,22,PlayStation,16,Seasonal Sale,,,,Casual
442,2024-02-01,United States,23,PlayStation,3,Organic Search,,,,Trader
443,2024-02-01,United Kingdom,58,PlayStation,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Builder
444,2024-02-01,Germany,25,Steam,11,Platform Store Feature,,,,Builder
445,2024-02-01,Sweden,23,Steam,1,Organic Search,,,,Hardcore
446,2024-02-01,United States,25,Steam,6,Steam Wishlist,,,,Explorer
447,2024-02-01,Canada,39,Steam,27,Paid User Acquisition,,,,Builder
448,2024-02-01,United States,27,Steam,2,Organic Search,,,,Explorer
449,2024-02-01,Japan,27,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Trader
450,2024-02-01,Spain,34,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Casual
451,2024-02-01,France,35,Steam,22,Creator/Streamer,,,,Trader
452,2024-02-01,Australia,25,Steam,17,Seasonal Sale,,,,Hardcore
453,2024-02-01,South Korea,16,PlayStation,21,Creator/Streamer,,,,Casual
454,2024-02-01,United States,38,Steam,22,Creator/Streamer,,,,Builder
455,2024-02-02,Turkey,32,Steam,19,Creator/Streamer,,,,Trader
456,2024-02-02,United States,38,Steam,7,Steam Wishlist,,,,Explorer
457,2024-02-02,Canada,56,PlayStation,23,Friend Referral,,,,Hardcore
458,2024-02-02,United States,19,PlayStation,6,Steam Wishlist,,,,Casual
459,2024-02-02,United Kingdom,27,Steam,13,Platform Store Feature,,,,Casual
460,2024-02-02,United Kingdom,21,PlayStation,21,Creator/Streamer,,,,Casual
461,2024-02-02,South Korea,59,Steam,11,Platform Store Feature,,,,Casual
462,2024-02-02,United Kingdom,26,Steam,18,Creator/Streamer,,,,Casual
463,2024-02-02,United States,19,Steam,12,Platform Store Feature,,,,Explorer
464,2024-02-02,Netherlands,19,PlayStation,4,Organic Search,,,,Builder
465,2024-02-02,France,35,PlayStation,13,Platform Store Feature,,,,Trader
466,2024-02-02,United Kingdom,24,Steam,17,Seasonal Sale,,,,Trader
467,2024-02-02,Brazil,26,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Casual
468,2024-02-02,France,25,Steam,2,Organic Search,,,,Trader
469,2024-02-02,Japan,27,Xbox,16,Seasonal Sale,,,,Hardcore
470,2024-02-02,Germany,20,PlayStation,4,Organic Search,,,,Casual
471,2024-02-02,Brazil,27,PlayStation,11,Platform Store Feature,,,,Explorer
472,2024-02-02,United States,25,Steam,29,Paid User Acquisition,,,,Trader
473,2024-02-02,Canada,44,PlayStation,22,Creator/Streamer,,,,Builder
474,2024-02-02,Netherlands,34,Xbox,1,Organic Search,,,,Explorer
475,2024-02-02,Germany,21,PlayStation,13,Platform Store Feature,,,,Explorer
476,2024-02-02,Spain,30,Xbox,1,Organic Search,,,,Explorer
477,2024-02-02,United States,28,Xbox,13,Platform Store Feature,,,,Builder
478,2024-02-02,Poland,23,Steam,7,Steam Wishlist,,,,Trader
479,2024-02-02,United States,29,Steam,22,Creator/Streamer,,,,Builder
480,2024-02-02,Germany,22,Steam,20,Creator/Streamer,,,,Builder
481,2024-02-02,France,30,Steam,29,Paid User Acquisition,,,,Explorer
482,2024-02-02,Poland,40,Steam,2,Organic Search,,,,Hardcore
483,2024-02-02,South Korea,22,Steam,23,Friend Referral,,,,Casual
484,2024-02-02,United States,18,PlayStation,4,Organic Search,,,,Explorer
485,2024-02-02,Germany,32,Steam,21,Creator/Streamer,,,,Trader
486,2024-02-02,Germany,25,Steam,19,Creator/Streamer,,,,Hardcore
487,2024-02-02,United States,29,Steam,11,Platform Store Feature,,,,Casual
488,2024-02-02,United Kingdom,23,Steam,8,Steam Wishlist,,,,Explorer
489,2024-02-02,France,26,Steam,16,Seasonal Sale,,,,Casual
490,2024-02-02,Brazil,27,Steam,6,Steam Wishlist,,,,Explorer
491,2024-02-02,Japan,38,Steam,9,Steam Wishlist,,,,Casual
492,2024-02-02,United States,17,Steam,14,Seasonal Sale,,,,Builder
493,2024-02-02,Japan,34,Steam,12,Platform Store Feature,,,,Explorer
494,2024-02-03,United States,29,Steam,3,Organic Search,,,,Trader
495,2024-02-03,France,44,Xbox,20,Creator/Streamer,,,,Builder
496,2024-02-03,United States,18,Steam,4,Organic Search,,,,Casual
497,2024-02-03,United States,37,Steam,12,Platform Store Feature,,,,Builder
498,2024-02-03,South Korea,20,Xbox,6,Steam Wishlist,,,,Builder
499,2024-02-03,South Korea,16,Steam,12,Platform Store Feature,,,,Builder
500,2024-02-03,Spain,39,Xbox,29,Paid User Acquisition,,,,Builder
501,2024-02-03,Canada,27,PlayStation,9,Steam Wishlist,,,,Builder
502,2024-02-03,Japan,20,PlayStation,27,Paid User Acquisition,,,,Casual
503,2024-02-03,United States,37,PlayStation,11,Platform Store Feature,,,,Hardcore
504,2024-02-03,Germany,17,Steam,17,Seasonal Sale,,,,Casual
505,2024-02-03,Brazil,31,Xbox,2,Organic Search,,,,Explorer
506,2024-02-03,France,31,Steam,13,Platform Store Feature,,,,Hardcore
507,2024-02-03,United Kingdom,18,Xbox,10,Platform Store Feature,,,,Casual
508,2024-02-03,Spain,20,Steam,10,Platform Store Feature,,,,Builder
509,2024-02-03,Netherlands,21,Steam,14,Seasonal Sale,,,,Hardcore
510,2024-02-03,United States,46,Steam,30,Paid User Acquisition,,,,Hardcore
511,2024-02-03,Brazil,31,Steam,27,Paid User Acquisition,,,,Trader
512,2024-02-03,Germany,45,Xbox,15,Seasonal Sale,,,,Casual
513,2024-02-03,Germany,30,Steam,20,Creator/Streamer,,,,Builder
514,2024-02-03,United States,16,Steam,14,Seasonal Sale,,,,Explorer
515,2024-02-03,Australia,23,Steam,7,Steam Wishlist,,,,Builder
516,2024-02-03,Australia,40,Steam,21,Creator/Streamer,,,,Explorer
517,2024-02-03,Canada,34,Xbox,12,Platform Store Feature,,,,Explorer
518,2024-02-03,Brazil,23,PlayStation,6,Steam Wishlist,,,,Explorer
519,2024-02-03,United States,17,PlayStation,22,Creator/Streamer,,,,Builder
520,2024-02-03,Canada,27,Steam,8,Steam Wishlist,,,,Trader
521,2024-02-03,France,18,Steam,4,Organic Search,,,,Builder
522,2024-02-03,Poland,47,Steam,3,Organic Search,,,,Casual
523,2024-02-03,Australia,35,Steam,15,Seasonal Sale,,,,Explorer
524,2024-02-03,Brazil,39,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Trader
525,2024-02-03,United States,56,Steam,3,Organic Search,,,,Builder
526,2024-02-03,Australia,22,Xbox,24,Friend Referral,,,,Hardcore
527,2024-02-03,Germany,18,Steam,7,Steam Wishlist,,,,Explorer
528,2024-02-03,Australia,35,Steam,22,Creator/Streamer,,,,Trader
529,2024-02-03,Brazil,33,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Trader
530,2024-02-03,Canada,35,Steam,26,Paid User Acquisition,,,,Explorer
531,2024-02-03,Australia,28,Steam,15,Seasonal Sale,,,,Trader
532,2024-02-03,Japan,33,PlayStation,17,Seasonal Sale,,,,Trader
533,2024-02-03,Australia,27,Steam,8,Steam Wishlist,,,,Hardcore
534,2024-02-03,Turkey,47,Steam,17,Seasonal Sale,,,,Explorer
535,2024-02-03,France,29,Steam,25,Friend Referral,,,,Hardcore
536,2024-02-03,United States,34,Steam,26,Paid User Acquisition,,,,Explorer
537,2024-02-03,Brazil,17,Steam,9,Steam Wishlist,,,,Trader
538,2024-02-03,United States,23,Steam,11,Platform Store Feature,,,,Explorer
539,2024-02-03,United States,29,Steam,28,Paid User Acquisition,,,,Explorer
540,2024-02-03,United Kingdom,28,Steam,27,Paid User Acquisition,,,,Builder
541,2024-02-03,Japan,38,Steam,15,Seasonal Sale,,,,Trader
542,2024-02-04,Sweden,48,Steam,10,Platform Store Feature,,,,Casual
543,2024-02-04,Turkey,35,Steam,26,Paid User Acquisition,,,,Explorer
544,2024-02-04,United States,30,Steam,2,Organic Search,,,,Explorer
545,2024-02-04,Brazil,23,Steam,20,Creator/Streamer,,,,Trader
546,2024-02-04,Turkey,30,Xbox,27,Paid User Acquisition,,,,Casual
547,2024-02-04,Spain,38,Xbox,1,Organic Search,,,,Trader
548,2024-02-04,Japan,28,Steam,7,Steam Wishlist,,,,Builder
549,2024-02-04,United States,36,PlayStation,4,Organic Search,,,,Explorer
550,2024-02-04,Canada,30,PlayStation,25,Friend Referral,,,,Casual
551,2024-02-04,Poland,17,Steam,24,Friend Referral,,,,Explorer
552,2024-02-04,United Kingdom,39,Xbox,10,Platform Store Feature,,,,Explorer
553,2024-02-04,United Kingdom,40,Xbox,1,Organic Search,,,,Casual
554,2024-02-04,Australia,19,Steam,5,Steam Wishlist,,,,Explorer
555,2024-02-04,South Korea,63,Steam,8,Steam Wishlist,,,,Builder
556,2024-02-04,United Kingdom,38,Xbox,12,Platform Store Feature,,,,Casual
557,2024-02-04,United Kingdom,17,Steam,25,Friend Referral,,,,Explorer
558,2024-02-04,South Korea,28,Steam,16,Seasonal Sale,,,,Casual
559,2024-02-04,Canada,25,Xbox,17,Seasonal Sale,,,,Builder
560,2024-02-04,Brazil,20,Steam,13,Platform Store Feature,,,,Hardcore
561,2024-02-04,United Kingdom,35,PlayStation,16,Seasonal Sale,,,,Explorer
562,2024-02-04,Spain,36,Steam,22,Creator/Streamer,,,,Casual
563,2024-02-04,Germany,19,Steam,8,Steam Wishlist,,,,Casual
564,2024-02-04,Canada,25,Steam,30,Paid User Acquisition,,,,Builder
565,2024-02-04,Brazil,36,Steam,4,Organic Search,,,,Trader
566,2024-02-04,South Korea,21,Steam,29,Paid User Acquisition,,,,Builder
567,2024-02-04,Germany,21,Steam,11,Platform Store Feature,,,,Explorer
568,2024-02-04,United Kingdom,33,Steam,27,Paid User Acquisition,,,,Casual
569,2024-02-04,Canada,20,Steam,4,Organic Search,,,,Trader
570,2024-02-04,Canada,18,Steam,9,Steam Wishlist,,,,Casual
571,2024-02-04,United Kingdom,24,PlayStation,10,Platform Store Feature,,,,Builder
572,2024-02-04,Germany,29,Steam,18,Creator/Streamer,,,,Explorer
573,2024-02-04,France,19,Steam,3,Organic Search,,,,Explorer
574,2024-02-04,Canada,27,Xbox,2,Organic Search,,,,Hardcore
575,2024-02-04,Germany,27,Steam,1,Organic Search,,,,Builder
576,2024-02-04,United States,17,PlayStation,2,Organic Search,,,,Explorer
577,2024-02-04,Poland,47,Steam,2,Organic Search,,,,Trader
578,2024-02-04,France,31,Steam,12,Platform Store Feature,,,,Trader
579,2024-02-04,Brazil,25,PlayStation,28,Paid User Acquisition,,,,Explorer
580,2024-02-04,France,17,PlayStation,13,Platform Store Feature,,,,Hardcore
581,2024-02-04,United States,29,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Builder
582,2024-02-04,United States,34,PlayStation,24,Friend Referral,,,,Explorer
583,2024-02-04,Canada,22,Steam,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Explorer
584,2024-02-05,France,38,Steam,6,Steam Wishlist,,,,Explorer
585,2024-02-05,Germany,16,Steam,3,Organic Search,,,,Explorer
586,2024-02-05,Turkey,31,Steam,2,Organic Search,,,,Trader
587,2024-02-05,United States,32,Steam,1,Organic Search,,,,Explorer
588,2024-02-05,Canada,23,Steam,1,Organic Search,,,,Explorer
589,2024-02-05,Australia,30,Steam,12,Platform Store Feature,,,,Builder
590,2024-02-05,United Kingdom,24,Steam,26,Paid User Acquisition,,,,Hardcore
591,2024-02-05,Turkey,28,Xbox,5,Steam Wishlist,,,,Explorer
592,2024-02-05,Japan,30,Steam,3,Organic Search,,,,Builder
593,2024-02-05,United States,26,Steam,16,Seasonal Sale,,,,Trader
594,2024-02-05,France,26,PlayStation,4,Organic Search,,,,Explorer
595,2024-02-05,France,25,PlayStation,20,Creator/Streamer,,,,Explorer
596,2024-02-05,United Kingdom,64,Steam,1,Organic Search,,,,Trader
597,2024-02-05,Australia,22,Steam,18,Creator/Streamer,,,,Explorer
598,2024-02-05,Netherlands,47,PlayStation,3,Organic Search,,,,Casual
599,2024-02-05,United Kingdom,34,PlayStation,20,Creator/Streamer,,,,Explorer
600,2024-02-05,United States,23,Steam,2,Organic Search,,,,Hardcore
601,2024-02-05,France,37,Xbox,11,Platform Store Feature,,,,Builder
602,2024-02-05,Brazil,32,Steam,5,Steam Wishlist,,,,Explorer
603,2024-02-05,Brazil,39,PlayStation,11,Platform Store Feature,,,,Explorer
604,2024-02-05,Brazil,37,Xbox,21,Creator/Streamer,,,,Trader
605,2024-02-05,Germany,29,PlayStation,5,Steam Wishlist,,,,Explorer
606,2024-02-05,France,44,Steam,5,Steam Wishlist,,,,Builder
607,2024-02-05,United States,18,PlayStation,5,Steam Wishlist,,,,Builder
608,2024-02-05,Australia,29,Steam,20,Creator/Streamer,,,,Explorer
609,2024-02-05,United States,22,Steam,9,Steam Wishlist,,,,Casual
610,2024-02-05,United States,32,Xbox,4,Organic Search,,,,Hardcore
611,2024-02-05,Japan,25,Steam,1,Organic Search,,,,Hardcore
612,2024-02-05,Canada,22,Steam,2,Organic Search,,,,Explorer
613,2024-02-05,United States,22,PlayStation,8,Steam Wishlist,,,,Hardcore
614,2024-02-05,Japan,29,PlayStation,19,Creator/Streamer,,,,Casual
615,2024-02-05,United States,30,Xbox,10,Platform Store Feature,,,,Casual
616,2024-02-05,Brazil,23,Steam,15,Seasonal Sale,,,,Trader
617,2024-02-05,Japan,44,Steam,4,Organic Search,,,,Builder
618,2024-02-05,Poland,30,Steam,18,Creator/Streamer,,,,Explorer
619,2024-02-05,Canada,41,Steam,2,Organic Search,,,,Hardcore
620,2024-02-05,Japan,23,PlayStation,2,Organic Search,,,,Hardcore
621,2024-02-05,Germany,34,PlayStation,11,Platform Store Feature,,,,Casual
622,2024-02-05,Spain,32,Steam,18,Creator/Streamer,,,,Casual
623,2024-02-05,United States,23,PlayStation,23,Friend Referral,,,,Hardcore
624,2024-02-05,Spain,27,Steam,1,Organic Search,,,,Casual
625,2024-02-05,Netherlands,21,Steam,19,Creator/Streamer,,,,Builder
626,2024-02-05,Sweden,43,Xbox,7,Steam Wishlist,,,,Explorer
627,2024-02-06,Poland,39,Steam,7,Steam Wishlist,,,,Builder
628,2024-02-06,United Kingdom,36,Xbox,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Hardcore
629,2024-02-06,United Kingdom,38,Steam,8,Steam Wishlist,,,,Casual
630,2024-02-06,United States,22,Steam,3,Organic Search,,,,Casual
631,2024-02-06,Poland,29,Steam,17,Seasonal Sale,,,,Casual
632,2024-02-06,Netherlands,28,Steam,2,Organic Search,,,,Explorer
633,2024-02-06,Japan,62,Steam,5,Steam Wishlist,,,,Builder
634,2024-02-06,France,26,PlayStation,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Explorer
635,2024-02-06,Spain,37,PlayStation,31,Creator/Streamer,1,Creator Launch Push,Marketing Campaign,Explorer
636,2024-02-06,Australia,21,Steam,4,Organic Search,,,,Builder
637,2024-02-06,South Korea,26,Steam,24,Friend Referral,,,,Hardcore
638,2024-02-06,France,29,Steam,19,Creator/Streamer,,,,Builder
639,2024-02-06,Turkey,23,Steam,6,Steam Wishlist,,,,Casual
640,2024-02-06,United States,26,PlayStation,15,Seasonal Sale,,,,Casual
641,2024-02-06,Turkey,50,Steam,4,Organic Search,,,,Trader
642,2024-02-06,Germany,23,PlayStation,9,Steam Wishlist,,,,Builder
643,2024-02-06,Spain,28,PlayStation,3,Organic Search,,,,Hardcore
644,2024-02-06,United Kingdom,30,Steam,13,Platform Store Feature,,,,Hardcore
645,2024-02-06,Japan,18,Steam,13,Platform Store Feature,,,,Hardcore
646,2024-02-06,United States,30,PlayStation,14,Seasonal Sale,,,,Builder
647,2024-02-06,Netherlands,36,Steam,7,Steam Wishlist,,,,Casual
648,2024-02-06,United Kingdom,36,Steam,17,Seasonal Sale,,,,Casual
649,2024-02-06,Canada,37,Steam,22,Creator/Streamer,,,,Builder
650,2024-02-06,Canada,23,PlayStation,20,Creator/Streamer,,,,Explorer
651,2024-02-06,France,37,Xbox,18,Creator/Streamer,,,,Builder
652,2024-02-06,Canada,29,Steam,1,Organic Search,,,,Builder
653,2024-02-06,Japan,37,PlayStation,17,Seasonal Sale,,,,Explorer
654,2024-02-06,Netherlands,22,Steam,13,Platform Store Feature,,,,Explorer
655,2024-02-06,South Korea,17,PlayStation,14,Seasonal Sale,,,,Explorer
656,2024-02-06,United States,28,Xbox,18,Creator/Streamer,,,,Trader
657,2024-02-06,Canada,38,PlayStation,6,Steam Wishlist,,,,Hardcore
658,2024-02-06,United Kingdom,29,Steam,3,Organic Search,,,,Hardcore
659,2024-02-06,Brazil,27,Steam,4,Organic Search,,,,Casual
660,2024-02-06,South Korea,21,PlayStation,3,Organic Search,,,,Builder
